id,name,address,rating,total_reviews,total_pictures,phone,photo_url,url,location,reviews,services,is_delivery,is_booking,is_opening,price_range,crawled_at,last_page,items_collected,last_update
901186.0,Dê Tươi Hiệp Thành - Nguyễn Văn Nghi,"161 Nguyễn Văn Nghi, P. 7, Quận Gò Vấp, TP. HCM",7.172,7.0,22.0,Đang cập nhật,https://images.foody.vn/res/g91/901186/prof/s640x400/vn-11134513-7r98o-lsu7bw7xe2f800,https://www.foody.vn/ho-chi-minh/de-tuoi-hiep-thanh-nguyen-van-nghi,"{'lat': 10.8261375, 'lon': 106.6829933}","[{'user': 'Binh Nguyen', 'rating': 7.2, 'comment': 'Lúc 6h10 tối ngày 25/3 mình đến order mang về: 1 dê tái vừng, 3 lạng***dê nướng, 3 lạng dê quay  563k, khi mang về thì chỉ có 1 dê tái vừng và***dê nướng, không đáng gì nhưng một chút bực bội vì mình ...', 'date': None, 'user_avatar': 'https://images.foody.vn/default/s100/user-default-female.png'}, {'user': 'Thanh', 'rating': 2.8, 'comment': 'Mình đật 2 phần tuỷ và 1 phần dê tái chanh. Nhưng quán giao 2 phần óc heo. Đọc thử bình luận toàn lời khen không biết có phải khách thật sự khen hay không. Nhưng ăn thì thấy không đúng như vậy nha. Các ...', 'date': None, 'user_avatar': 'https://images.foody.vn/default/s100/user-default-female.png'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/de-tuoi-hiep-thanh-nguyen-van-nghi', 'type': 0}]",True,False,True,"{'min': None, 'max': None}",2025-04-19T20:48:03.001948,,,
643115.0,Domino’s Pizza - Quốc Lộ 50,"240 Quốc Lộ 50, P. 6, Quận 8, TP. HCM",8.074,29.0,47.0,(028)73 091 122,https://images.foody.vn/res/g65/643115/prof/s640x400/vn-11134513-7ra0g-m8pjv0xs3kg40d,https://www.foody.vn/ho-chi-minh/domino-s-pizza-quoc-lo-50,"{'lat': 10.735961, 'lon': 106.655911}","[{'user': 'Nguyễn.T. Cẫm Thúy', 'rating': 10.0, 'comment': 'Chỗ ngồi + bãi giữ xe thông thoáng, rộng \nCác bạn làm việc nhanh nhẹn không phải đợi lâu \nBánh ngon phục vụ tận tình niềm nở với khách cho 10d chất lượng', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g2212/22113728/avt/c100x100/foody-avatar-ef9906e4-e870-4fa8--c4ed5272-201101221727.jpeg'}, {'user': 'Quân Minh', 'rating': 9.2, 'comment': ""Bánh giòn ngon nóng hổi chỉ cần đợi 6'là có bánh ngay và luôn không cần xếp hàng đợi lâu 😂  hiện tại đang có chương trình mua 1 tặng 1 mỗi t3, t7, cn siêu hời, must ..."", 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g1785/17840618/avt/c100x100/foody-avatar-459-637076054424975757.jpg'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/domino-s-pizza-quoc-lo-50', 'type': 0}]",True,False,True,"{'min': None, 'max': None}",2025-04-19T20:35:03.206281,,,
683281.0,Rin Cafe & Trà Sữa,"97 Đường Số 8, Quận 8, TP. HCM",9.47,14.0,38.0,0906 810 914,https://images.foody.vn/res/g69/683281/prof/s640x400/foody-mobile-t5-jpg-961-636391803557006242.jpg,https://www.foody.vn/ho-chi-minh/rin-cafe-tra-sua,"{'lat': 10.7423535, 'lon': 106.6719367}","[{'user': 'Pham Hoai Tam', 'rating': 9.6, 'comment': 'Quán nhỏ bé bé xinh xinh, mà nước uống ngon ngon.\nCô chủ thì nhiệt tình và dễ thương.\nSinh tố dừa ngon lắm luôn.', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g5729/57288597/avt/c100x100/vn-11134523-7ra0g-m7oujzjtq7d22c'}, {'user': 'ThienphuGH', 'rating': 9.6, 'comment': 'Cuối tuần, thư giãn một mình ở quán yên tĩnh với sinh tố sapo, thức uống nhiều chất xơ hơn các viên kẹo của hoa hậu nào đó.', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g1093/10927025/avt/c100x100/vn-11134523-7ra0g-m73kj5vg2tywf3'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/rin-cafe-tra-sua', 'type': 0}]",True,False,True,"{'min': None, 'max': None}",2025-04-19T20:24:12.780089,,,
62817.0,Bánh Mì Anh Phán - Bánh Mì Gà & Thịt Nguội,"145 Cống Quỳnh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",7.304,51.0,127.0,0903 830 751 - 08 360 28 50 ,https://images.foody.vn/res/g7/62817/prof/s640x400/vn-11134513-7r98o-lstrwk6rb4xwd7,https://www.foody.vn/ho-chi-minh/banh-mi-anh-phan,"{'lat': 10.7662472, 'lon': 106.6891524}","[{'user': 'Dung Ngọc', 'rating': 10.0, 'comment': 'Lần đầu mình đến Sài Gòn, được bạn bè giới thiệu nên ghé ăn thử. Ấn tượng đầu tiên của mình là quán khá giản dị và sạch sẽ. Mình đã thử 2 bánh được bạn mình giới thiệu là best sales của quán (bánh mì ...', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g1837/18362403/avt/c100x100/foodee_wmyoanz1-avatar-451-637366291806808884.jpg'}, {'user': 'Quỳnh Anh Ngô', 'rating': 2.2, 'comment': 'Bình thường rất hay ăn bánh mì cua ở đây, mà phải nói càng ngày càng kém ngon. Bằng chứng là hôm nay, bánh cua có vẻ là bánh khá cũ: ra dầu rất hôi, ăn vô mùi khó chịu, bánh không có độ mềm vốn có, khá ...', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g225/2247406/avt/c100x100/beauty-upload-api-foody-avatar-7a194bfe-1bb1-48f2-a523-1c6e68d7e1d7-191021133923.jpg'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/banh-mi-anh-phan', 'type': 0}]",True,False,True,"{'min': None, 'max': None}",2025-04-19T20:59:45.191574,,,
122105.0,Alo Trà - Lê Lai,"212A Lê Lai, P. Bến Thành, Quận 1, TP. HCM",6.536,37.0,74.0,(028) 54 042 333,https://images.foody.vn/res/g13/122105/prof/s640x400/vn-11134513-7r98o-lsttgjjk2wg424,https://www.foody.vn/ho-chi-minh/alo-tra-le-lai,"{'lat': 10.7685347, 'lon': 106.69085}","[{'user': 'foodee_oe7y8yes', 'rating': 5.0, 'comment': 'đồ uống ngon&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ', 'date': None, 'user_avatar': 'https://images.foody.vn/default/s100/user-default-female.png'}, {'user': 'Vũ', 'rating': 8.8, 'comment': 'Uống bao nhiêu năm mùi vị hồng trà vẫn thơm như ngày đầu.\nGần nhà nên hay mua ở đây uống.\nGiá tầm trung nhưng hương vị và chất lượng rất ngon.\nNên thử món hồng trà trân châu và trà sữa trân châu, không ...', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g828/8276555/avt/c100x100/foody-avatar-428-636574802696722420.jpg'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/alo-tra-le-lai', 'type': 0}]",True,False,False,"{'min': None, 'max': None}",2025-04-19T20:31:24.366013,,,
207380.0,Chè Vân - Chợ Tân Định,"Đối Diện 125 Nguyễn Hữu Cầu (Bên Hong Chợ Tân Định), P. Tân Định, Quận 1, TP. HCM",6.828,7.0,39.0,Đang cập nhật,https://images.foody.vn/res/g21/207380/prof/s640x400/vn-11134513-7r98o-lstwb1v7ql5l1e,https://www.foody.vn/ho-chi-minh/che-van-nguyen-huu-cau,"{'lat': 10.7897043, 'lon': 106.690286}","[{'user': 'Bach Tuoc Nhung Dam ', 'rating': 7.2, 'comment': 'Biết quán chè này lâu rồi, giờ mới có dịp đi. \nVị trí cực kỳ dễ tìm, ngay mặt tiền khu ăn uống chợ Tân Định. Lạc vào khu này giống lạc vào Động Bàn Tơ, một khi vào thì chẳng muốn ra. \nChè được bày trí ...', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g4/33105/avt/c100x100/beauty-upload-api-foody-avatar-a98ba23b-8d38-43ad-8d0b-e60bfc0420c2-191111121720.jpg'}, {'user': 'Hoàng Lê', 'rating': 8.0, 'comment': 'Món chè sâm bổ lượng ngoài Bắc hình như không có nên phải uống thử ngay khi ở trong Nam, với mình thì nó hơi ngọt, các nguyên liệu bên trong cũng ko hợp khẩu vị mình lắm, giá là 20K một cốc. Chè thập ...', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g133/1322292/avt/c100x100/foody-avatar-ed5f4ae0-858b-4e86--3a1f0bf0-211218104638.jpeg'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/che-van-nguyen-huu-cau', 'type': 0}]",True,False,False,"{'min': None, 'max': None}",2025-04-19T20:32:55.271235,,,
785923.0,Anh Lâm - Gà Nướng Muối Ớt - Hòa Bình,"50 Hòa Bình, P. 5, Quận 11, TP. HCM",5.382,11.0,21.0,0934884938,https://images.foody.vn/res/g79/785923/prof/s640x400/vn-11134513-7r98o-lsu5cvzi4o1wfd,https://www.foody.vn/ho-chi-minh/anh-lam-ga-nuong-muoi-ot-hoa-binh,"{'lat': 10.76756, 'lon': 106.64087}","[{'user': 'Anh San', 'rating': 8.8, 'comment': 'Hnay có khuyến mãi 130k một con(150k). Đi ngang qua thấy thơm rùi. \nMình mua ở đường 3/2 kế bên bệnh viên đa khoa Phước an.\nAnh bán rất niềm nở. Hâm nóng gà nhìn ngon. Nước chấm đi kèm cũng ngon. Gà cũng ...', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g817/8163412/avt/c100x100/kittynaenae-avatar-677-637448576307520712.jpg'}, {'user': 'Nhi', 'rating': 1.0, 'comment': 'Mình đặt phần đùi gốc tư khuyến mãi của quán mà thành cái  phần đầu gà luôn ạ. Nhận hàng sốc nặng.', 'date': None, 'user_avatar': 'https://images.foody.vn/default/s100/user-default-female.png'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/anh-lam-ga-nuong-muoi-ot-hoa-binh', 'type': 0}]",True,False,True,"{'min': None, 'max': None}",2025-04-19T20:12:37.810644,,,
257.0,Làng Cua Đồng,"18A/3 Nguyễn Thị Minh Khai, P. Đa Kao, Quận 1, TP. HCM",6.174,61.0,484.0,"(028) 38 246 825, 0903 834 523",https://images.foody.vn/res/g1/257/prof/s640x400/vn-11134513-7r98o-lstpm6c7gwpld3,https://www.foody.vn/ho-chi-minh/lang-cua-dong,"{'lat': 10.7860185, 'lon': 106.7007336}","[{'user': 'Linh', 'rating': 2.6, 'comment': 'Đồ ăn ngon chuẩn vị Bắc. Tuy nhiên quán đựng đồ ăn nóng trong hộp xốp này rất có hại cho sức khoẻ khách hàng.', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g1141/11404995/avt/c100x100/longleg9x-avatar-350-637143455569235915.jpg'}, {'user': 'Vô Nguyệt Nam', 'rating': 1.6, 'comment': 'Khẩu vị nêm khá tệ, thậm chí mình là loại dễ ăn mà còn bỏ gần phân nửa đồ ăn. Giá cao so với các quán trong cùng hẻm. Thái độ nhân viên cũng tệ không kém, không mấy thân thiện với khách ăn. Nói chung ...', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g1068/10677239/avt/c100x100/beauty-upload-api-foody-avatar-fc4d8f38-4247-4b20-a16c-9b2904734212-190910105126.jpg'}]","[{'name': 'tablenow.vn', 'url': 'https://shopeefood.vn/ho-chi-minh/table/lang-cua-dong', 'type': 0}, {'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/lang-cua-dong', 'type': 0}]",True,True,True,"{'min': None, 'max': None}",2025-04-19T20:22:23.518660,,,
1063548.0,Bún Đậu Mạc Văn Khoa - Đặng Văn Bi,"94 Đặng Văn Bi, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",8.8,2.0,1.0,Đang cập nhật,https://images.foody.vn/res/g107/1063548/prof/s640x400/vn-11134513-7r98o-lsv2wlf661sp2f,https://www.foody.vn/ho-chi-minh/bun-dau-mac-van-khoa-dang-van-bi,"{'lat': 10.8432437, 'lon': 106.7631734}","[{'user': 'foodee_07263151', 'rating': 10.0, 'comment': 'Mình muốn mua đồ ăn cho mình sdt&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ', 'date': None, 'user_avatar': 'https://images.foody.vn/default/s100/user-default-female.png'}, {'user': 'Vivi An', 'rating': 7.6, 'comment': 'Rất ngon,mình ăn rất nhiều chỗ bún đậu ở cần thơ...nhưng ko hiểu sao đêm lại hay đau bụng,từ hồi có bún đậu mạc văn khoa,mình đã ăn qua nhiều lần điều ko bị đau bụng😄 và bún đậu bên đây rất hợp với khẩu ...', 'date': None, 'user_avatar': 'https://images.foody.vn/default/s100/user-default-female.png'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/bun-dau-mac-van-khoa-dang-van-bi', 'type': 0}]",True,False,True,"{'min': None, 'max': None}",2025-04-19T20:45:42.124351,,,
36581.0,Gà Rán KFC - Lê Lai,"78 Lê Lai, P. Phạm Ngũ Lão, Quận 1, TP. HCM",6.782,86.0,422.0,1900 6886,https://images.foody.vn/res/g4/36581/prof/s640x400/image-b8956f77-220812162159.jpg,https://www.foody.vn/ho-chi-minh/kfc-le-lai,"{'lat': 10.7702288, 'lon': 106.6938199}","[{'user': 'NGUYỄN TUYỀN Nguyễn', 'rating': 1.0, 'comment': 'không xử lý đơn hàng gần 1 tiếng đồng hồ gọi k quán không ai thèm nghe không thèm bắt máy ko bao giờ quay lại lần nữa. Mong các bạn đừng đặt ở đây', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g1531/15302705/avt/c100x100/foodee_pzmr3cxs-avatar-707-637018456264882899.jpg'}, {'user': 'Hà Phạm', 'rating': 4.2, 'comment': 'Đặt rất nhiều lần ở KFC*** mọi lần đặt sẽ có nhân viên gọi điện xác nhận đơn nhưng lần này không gọi làm mình phải nhắn tin qua anh ship là phần gà không lấy ức , anh ship trả lời ok rồi mà đến khi hàng ...', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g996/9951226/avt/c100x100/tullypham-avatar-768-637081327870163047.jpg'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/kfc-le-lai', 'type': 0}]",True,False,True,"{'min': None, 'max': None}",2025-04-19T20:22:24.664926,,,
911692.0,Gong Cha - Trà & Cà Phê - Đường Số 7,"385 Đường Số 7, KDC Bình Trị Đông, Tiểu Khu 1, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",5.37,7.0,29.0,Đang cập nhật,https://images.foody.vn/res/g92/911692/prof/s640x400/vn-11134513-7ra0g-m8k2qtw1c1gu14,https://www.foody.vn/ho-chi-minh/gong-cha-tra-ca-phe-duong-so-7,"{'lat': 10.751792, 'lon': 106.608728}","[{'user': 'Ari Langka', 'rating': 7.8, 'comment': 'Cuối tuần đi ra đi vô đi về , vào buổi trưa nắng nóng , muốn bể đầu , chúng ta làm gì nhỉ ? \nChúng ta uống nước suối . Uống cả tuần rồi cũng ngán , nên order Gong Cha uống .\nMón độc quyền trên GrabFood ...', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g931/9306440/avt/c100x100/arilangka-avatar-720-637342623251262241.jpg'}, {'user': 'trandang', 'rating': 5.6, 'comment': 'Thứ 7 là ngày cuối tuần vì thế nên tự "" thưởng "" cho bản thân một ly tà tữa.\nMình đặt Gong cha qua app Now, app bắt shipper khá nhanh,giao hàng lẹ nhưng dạo này các mã code của app có hơi "" nâng giá "" ...', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g1219/12189528/avt/c100x100/foodee_lf8uzo0a-avatar-422-637277190293994087.jpg'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/gong-cha-tra-ca-phe-duong-so-7', 'type': 0}]",True,False,True,"{'min': None, 'max': None}",2025-04-19T20:13:49.547611,,,
1031377.0,Kokoria - Chicken & Cheese - Ba Tháng Hai,"207/33 Đường 3 Tháng 2, P. 11, Quận 10, TP. HCM",8.666,9.0,30.0,Đang cập nhật,https://images.foody.vn/res/g104/1031377/prof/s640x400/vn-11134513-7r98o-lwfa0itbwul7c8,https://www.foody.vn/ho-chi-minh/kokoria-chicken-cheese-ba-thang-hai,"{'lat': 10.771074, 'lon': 106.674515}","[{'user': 'Mia Nguyen', 'rating': 9.6, 'comment': 'Lần đầu mua món hàn về ăn mà ưng ghê. Tok dẻo mềm, gà sốt kem hành cũng ngon luôn. Tok hơi mặn chút thôi nhưng nói chung mọi thứ vẫn ngon, chất lượng, đóng gói chỉn chu nha. Sẽ quay lại 👍', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g172/1713335/avt/c100x100/vn-11134523-7ras8-m2s1jhuirlq27e'}, {'user': 'Pepep P', 'rating': 8.8, 'comment': 'Mình đặt giao hàng ngay sau giãn cách lúc gần 9h tối nên không kỳ vọng cao cho lắm. Nhưng khi nhận thì thật sự bất ngờ. Phần gà mình đặt không quá to. Sốt cream onion siêu siêu ngon, ăn với gà giòn rụm, ...', 'date': None, 'user_avatar': 'https://images.foody.vn/default/s100/user-default-female.png'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/kokoria-chicken-cheese-ba-thang-hai', 'type': 0}]",True,False,True,"{'min': None, 'max': None}",2025-04-19T20:10:41.460885,,,
17978.0,Đức Phát Bakery - 3 Tháng 2,"1118B Đường 3 Tháng 2, P. 12, Quận 11, TP. HCM",6.786,15.0,34.0,(028) 39 628 364,https://images.foody.vn/res/g2/17978/prof/s640x400/file_restaurant_photo_kee1_16407-9aceaaac-211229094810.jpeg,https://www.foody.vn/ho-chi-minh/duc-phat-bakery-3-2,"{'lat': 10.760414, 'lon': 106.653643}","[{'user': 'Quỳnh Như', 'rating': 7.6, 'comment': 'mình mua nhiêu đây bánh, thêm 2 bánh ngọt + 1 bánh bông lan là 119k. \n\nBánh trứng: khá ngon, không ngọt lắm và vỏ bánh bên ngoài giòn, không có bị mềm nhũn như Hỷ Lâm Môn.\n\nBánh bao: vỏ và nhân mềm, bánh ...', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g842/8413657/avt/c100x100/beauty-upload-api-foody-avatar-1db67251-8965-4c20-a626-f51ddf0d37e4-191029153741.jpg'}, {'user': 'Phúc Vũ', 'rating': 8.0, 'comment': 'Tiệm khá vắng, bánh không nhiều nên đi tối hay hết bánh. Mình hay ăn su kem, tart trứng, bông lan. Nhận xét chung bánh ngon, một số loại kem hơi ngọt chút nên thường mình chọn bánh ít kem. Su kem dùng ...', 'date': None, 'user_avatar': 'https://images.foody.vn/defaultavatar/s100/default-avatar-20130809-2.jpg'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/duc-phat-bakery-3-2', 'type': 0}]",True,False,True,"{'min': None, 'max': None}",2025-04-19T21:01:05.191639,,,
121142.0,Bánh Mì Hồng Hoa - Nguyễn Văn Tráng,"52 Nguyễn Văn Tráng, P. Bến Thành, Quận 1, TP. HCM",6.344,18.0,44.0,Đang cập nhật,https://images.foody.vn/res/g13/121142/prof/s640x400/vn-11134513-7r98o-lsttdmv19oec9a,https://www.foody.vn/ho-chi-minh/hong-hoa-co-so-san-xuat-banh-mi-nguyen-van-trang,"{'lat': 10.769863, 'lon': 106.69245}","[{'user': 'Phạm Trọng Phương', 'rating': 8.2, 'comment': 'Mình ít khi ăn bánh mì vì sợ đau miệng nhưng nay thèm quá nên mua thử bánh mì Hồng Hoa. Khá bất ngờ là bánh mì có độ giòn vừa phải và mềm không giòn cứng như mấy chỗ khác. Nhân nhiều, ít mỡ và có thể ...', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g945/9444151/avt/c100x100/foody-avatar-495-637130720030646536.jpg'}, {'user': 'Như Quỳnh', 'rating': 1.0, 'comment': 'Xôi không chả lụa của em đây.\nNhân viên khách mua thì ngồi bấm điện thoại. Nhắc lại yêu cầu đã xong giao hộp như này.\nQuá chán', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g32/316843/avt/c100x100/beauty-upload-api-foody-avatar-7637f08c-0518-4d83-975f-23e3bbb664d1-200412135725.jpg'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/hong-hoa-co-so-san-xuat-banh-mi-nguyen-van-trang', 'type': 0}]",True,False,True,"{'min': None, 'max': None}",2025-04-19T20:25:03.649941,,,
148553.0,Bún Riêu Cây Mận - Hòa Hảo,"350 Hoà Hảo, P. 5, Quận 10, TP. HCM",6.516,12.0,17.0,(028) 38 575 636 - 0937 103 969,https://images.foody.vn/res/g15/148553/prof/s640x400/foody-mobile-wqfr7qzt-jpg-351-636009785060176569.jpg,https://www.foody.vn/ho-chi-minh/bun-rieu-cay-man-hoa-hao,"{'lat': 10.761765, 'lon': 106.668317}","[{'user': 'Ty Ty', 'rating': 1.0, 'comment': 'Người lớn tuổi bán, quán ồn ào, người bán nc còn to hơn khách, ăn tôm khô có sạn cát ghê quá…', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g26/254299/avt/c100x100/vn-11134523-7ra0g-m7wdh2pt1zlu72'}, {'user': 'Hoshi ame', 'rating': 10.0, 'comment': 'Mình ăn bún riêu ở đây rất lâu rồi. Nhà mình ai cũng đều thích quán này. Riêu cua nấu nghe mùi rất thơm,  vị nước lèo thanh và ngọt của tôm khô và cua. Rau giá sạch sẽ, các cô chú lớn tuổi buôn bán luôn ...', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g1034/10338172/avt/c100x100/harukyon8-avatar-411-636506738714941691.jpg'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/bun-rieu-cay-man-hoa-hao', 'type': 0}]",True,False,False,"{'min': None, 'max': None}",2025-04-19T20:45:40.294433,,,
702217.0,Bò Né 3 Ngon - Tên Lửa,"154 Tên Lửa, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",7.44,5.0,12.0,0963 368 067,https://images.foody.vn/res/g71/702217/prof/s640x400/vn-11134513-7r98o-lsu1p2lqf7b8ad,https://www.foody.vn/ho-chi-minh/bo-ne-3-ngon-ten-lua,"{'lat': 10.7436036, 'lon': 106.6136214}","[{'user': 'Xuyên Đoàn', 'rating': 9.0, 'comment': 'Giao hàng đúng không bị thiếu, ngon nhưng cách đóg gói chưa được thức ăn để chung có hơi lộn xộn nên ko phân biệt được', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g2005/20046644/avt/c100x100/beauty-upload-api-foody-avatar-b31d61b7-75b8-44d1-b3ab-19b1b9d9a588-200610161619.jpeg'}, {'user': 'Linh', 'rating': 3.4, 'comment': 'Đáng lẻ là không nói. Ăn ở đây bao lâu rồi, hôm nay giao hàng không để đủa, trong đồ ăn thì có gián mình gọi cho họ chỉ cần lời xl thôi cũng được, gọi rất nhiều lần nhưng không máy 😡', 'date': None, 'user_avatar': 'https://images.foody.vn/default/s100/user-default-female.png'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/bo-ne-3-ngon-ten-lua', 'type': 0}]",True,False,True,"{'min': None, 'max': None}",2025-04-19T20:12:47.660033,,,
753314.0,Bún Đậu Mắm Tôm H-Famil - Tam Hà,"111 Tam Hà, P. Tam Phú, Tp. Thủ Đức, TP. HCM",7.828,8.0,34.0,0938194233,https://images.foody.vn/res/g76/753314/prof/s640x400/vn-11134513-7r98o-lsu3w8sniefte9,https://www.foody.vn/ho-chi-minh/bun-dau-mam-tom-h-famil-tam-ha,"{'lat': 10.8606884, 'lon': 106.7475035}","[{'user': 'Diễm Trương', 'rating': 7.0, 'comment': 'Thương hiệu H- Famil mình ăn rất nhiều lần ở chi nhánh***chi nhánh Tam Hà dù gần nhà hơn nhưng mình lại mới ăn có 1 lần, không ấn tượng nên ko có quay lại. Hồi hôm có thử quay lại lần nữa, ai dè thấy ...', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g170/1690261/avt/c100x100/duahau1493-avatar-352-636003984834837419.jpg'}, {'user': 'Bạch  Nguyễn', 'rating': 9.4, 'comment': 'Ngon, 65k rất nhiều, 2 người ăn khá no. Có điều mắm nêm thêm một tí nữa là đủ.&nbsp; ', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g1901/19000138/avt/c100x100/foodee_qpu2y8yp-avatar-926-637163140919018549.jpg'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/bun-dau-mam-tom-h-famil-tam-ha', 'type': 0}]",True,False,True,"{'min': None, 'max': None}",2025-04-19T20:36:36.213100,,,
976752.0,Đồng Tiến - Cơm Gà Xối Mỡ,"214/C40 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",8.88,5.0,9.0,Đang cập nhật,https://images.foody.vn/res/g98/976752/prof/s640x400/vn-11134513-7r98o-lsu8v48u5ms99a,https://www.foody.vn/ho-chi-minh/dong-tien-com-ga-xoi-mo,"{'lat': 10.763765, 'lon': 106.685982}","[{'user': 'tran Tuan', 'rating': 6.8, 'comment': 'Đã ghé ăn, gá rất to và ngon. Món gà chiên nước mắm vị rất ngon, gà to hơn bàn tay, chất lượng. Với giá 45k/ phần thì quá rẻ, cơm nhiều ăn no luôn! \nQuán hơi khó tìm, nhưng đã đến ăn là thấy thỏa mãn.', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g1180/11794071/avt/c100x100/beauty-upload-api-foody-avatar-1f02ab03-ac9e-4194-a805-87843a666086-191203130413.jpg'}, {'user': 'Phụng Nguyễn', 'rating': 10.0, 'comment': 'Cơm gà xối mỡ đồng tiến ăn ngon đáng đồng tiền.chỉ 1từ ngon và sạch sẽ 10 điển cho 1quán cơm ngon', 'date': None, 'user_avatar': 'https://images.foody.vn/usr/g1326/13251304/avt/c100x100/foodee_9r5xgq5s-avatar-617-636782404339848221.jpg'}]","[{'name': 'ShopeeFood', 'url': 'https://www.deliverynow.vn/ho-chi-minh/dong-tien-com-ga-xoi-mo', 'type': 0}]",True,False,False,"{'min': None, 'max': None}",2025-04-19T20:53:27.372158,,,
